Age,Country,Party,EPG,Vote
54,Greece,Nea Demokratia,EPP,2
69,Italy,Fratelli d'Italia,ECR,2
53,Bulgaria,Bulgarian Socialist Party,S&D,1
45,United Kingdom,Independent,NI,2
58,Slovakia,Kresťanskodemokratické hnutie,EPP,2
49,Sweden,Sverigedemokraterna,ECR,2
58,Netherlands,GroenLinks,Greens/EFA,1
62,Croatia,Hrvatska demokratska zajednica,EPP,1
58,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,2
66,Italy,Forza Italia,EPP,2
52,Netherlands,Partij van de Arbeid,S&D,1
56,Belgium,Parti Socialiste,S&D,1
40,Italy,Lega,IDG,1
47,Netherlands,Partij van de Arbeid,S&D,1
33,United Kingdom,The Brexit Party,NI,3
41,Romania,Partidul Naţional Ţaranesc Creştin Democrat,ECR,1
61,Spain,Vox,ECR,2
37,Austria,Österreichische Volkspartei,EPP,2
65,Poland,,REG,2
45,Italy,Partito Democratico,S&D,1
41,Sweden,Moderaterna,EPP,2
54,Poland,Prawo i Sprawiedliwość,ECR,2
69,Italy,Partito Democratico,S&D,1
52,France,Liste Renaissance,REG,1
54,Lithuania,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,ECR,2
61,Croatia,Hrvatska konzervativna stranka,ECR,2
54,Slovenia,Slovenska demokratska stranka,EPP,2
53,Estonia,Eesti Keskerakond,REG,1
74,Finland,Svenska folkpartiet,REG,1
63,Czech Republic,Občanská demokratická strana,ECR,2
44,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,2
32,France,Europe Écologie,Greens/EFA,1
32,Italy,Lega,IDG,1
62,France,Liste Renaissance,REG,1
44,Romania,Uniunea Salvați România,REG,1
52,Romania,Partidul Social Democrat,S&D,1
35,Slovakia,Hnutie Republika,NI,3
39,Spain,ANTICAPITALISTAS,The Left,1
37,Spain,Catalunya en Comú,Greens/EFA,1
43,Latvia,'Saskaņa' sociāldemokrātiskā partija,S&D,1
60,Lithuania,Darbo partija,NI,1
67,Latvia,Partija 'VIENOTĪBA',EPP,2
51,Romania,Partidul Naţional Liberal,EPP,2
50,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
50,Belgium,Socialistische Partij.Anders,S&D,1
41,Belgium,Vlaams Belang,IDG,1
64,Belgium,Nieuw-Vlaamse Alliantie,ECR,1
30,Netherlands,GroenLinks,Greens/EFA,1
47,Belgium,Open Vlaamse Liberalen en Democraten,REG,1
37,France,Mouvement Démocrate,REG,1
55,Germany,Christlich Demokratische Union Deutschlands,EPP,2
53,Austria,Freiheitliche Partei Österreichs,IDG,3
39,Spain,PODEMOS,The Left,1
36,Denmark,Enhedslisten,The Left,1
42,Romania,Uniunea Democrată Maghiară din România,EPP,2
49,Denmark,Socialdemokratiet,S&D,1
37,Bulgaria,Bulgarian Socialist Party,S&D,1
51,United Kingdom,Liberal Democrats,REG,1
57,Austria,Sozialdemokratische Partei Österreichs,S&D,1
49,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
52,United Kingdom,Liberal Democrats,REG,1
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
63,Greece,Nea Demokratia,EPP,2
54,Czech Republic,Občanská demokratická strana,ECR,2
56,Italy,Forza Italia,EPP,1
64,Ireland,Independents for change,The Left,1
32,Ireland,Fine Gael Party,EPP,1
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
50,Sweden,Moderaterna,EPP,2
62,United Kingdom,Labour Party,S&D,1
62,Poland,Prawo i Sprawiedliwość,ECR,2
47,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
37,Sweden,Sverigedemokraterna,ECR,2
51,Denmark,Det Konservative Folkeparti,EPP,2
62,Germany,Christlich Demokratische Union Deutschlands,EPP,2
57,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
40,Slovakia,Progresívne Slovensko,REG,1
55,Romania,Uniunea Democrată Maghiară din România,EPP,2
56,Austria,Österreichische Volkspartei,EPP,2
58,Luxembourg,Parti chrétien social luxembourgeois,EPP,1
56,Poland,Prawo i Sprawiedliwość,ECR,2
34,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
33,Netherlands,Partij van de Arbeid,S&D,1
48,France,Europe Écologie,REG,1
45,France,Liste Renaissance,REG,1
55,Bulgaria,Bulgarian Socialist Party,S&D,1
43,France,La République en marche,REG,1
48,Greece,Nea Demokratia,EPP,2
56,Czech Republic,Občanská demokratická strana,ECR,2
54,Poland,Prawo i Sprawiedliwość,ECR,2
48,Italy,Lega,IDG,1
33,Italy,Lega,IDG,2
59,Spain,Partido Popular,EPP,2
69,Latvia,Latvijas Krievu savienība,NI,1
40,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
61,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,3
66,Germany,Alternative für Deutschland,IDG,1
55,Poland,Prawo i Sprawiedliwość,ECR,2
62,Spain,Partido Popular,EPP,2
60,Portugal,Partido Socialista,S&D,1
49,Croatia,Hrvatska demokratska zajednica,EPP,2
41,Italy,Independent,REG,1
57,Slovenia,Slovenska demokratska stranka,EPP,2
53,Italy,Italia Viva,REG,1
