Age,Country,Party,EPG,Vote
55,Germany,Christlich Demokratische Union Deutschlands,EPP,2
66,Belgium,Open Vlaamse Liberalen en Democraten,REG,2
53,Austria,Freiheitliche Partei Österreichs,IDG,1
39,Spain,PODEMOS,The Left,2
36,Denmark,Enhedslisten,The Left,2
42,Romania,Uniunea Democrată Maghiară din România,EPP,2
49,Denmark,Socialdemokratiet,S&D,1
47,Finland,Kansallinen Kokoomus,EPP,2
37,Bulgaria,Bulgarian Socialist Party,S&D,2
49,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
63,Greece,Nea Demokratia,EPP,1
54,Czech Republic,Občanská demokratická strana,ECR,1
56,Italy,Forza Italia,EPP,1
64,Ireland,Independents for change,The Left,2
32,Ireland,Fine Gael Party,EPP,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
50,Sweden,Moderaterna,EPP,2
62,United Kingdom,Labour Party,S&D,2
62,Poland,Prawo i Sprawiedliwość,ECR,1
47,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
37,Sweden,Sverigedemokraterna,ECR,1
51,Denmark,Det Konservative Folkeparti,EPP,2
49,United Kingdom,The Brexit Party,NI,1
62,Germany,Christlich Demokratische Union Deutschlands,EPP,2
57,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
40,Slovakia,Progresívne Slovensko,REG,2
55,Romania,Uniunea Democrată Maghiară din România,EPP,2
56,Austria,Österreichische Volkspartei,EPP,2
58,Luxembourg,Parti chrétien social luxembourgeois,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,1
33,Netherlands,Partij van de Arbeid,S&D,2
48,France,Europe Écologie,REG,2
45,France,Liste Renaissance,REG,2
55,Bulgaria,Bulgarian Socialist Party,S&D,2
43,France,La République en marche,REG,2
56,Czech Republic,Občanská demokratická strana,ECR,1
54,Poland,Prawo i Sprawiedliwość,ECR,1
48,Italy,Lega,IDG,1
33,Italy,Lega,IDG,1
69,Latvia,Latvijas Krievu savienība,NI,2
40,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
61,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,1
66,Germany,Alternative für Deutschland,IDG,1
55,Poland,Prawo i Sprawiedliwość,ECR,1
62,Spain,Partido Popular,EPP,2
60,Portugal,Partido Socialista,S&D,2
49,Croatia,Hrvatska demokratska zajednica,EPP,2
41,Italy,Independent,REG,2
57,Slovenia,Slovenska demokratska stranka,EPP,3
53,Italy,Italia Viva,REG,2
