Age,Country,Party,EPG,Vote
41,Romania,Uniunea Salvați România,REG,2
67,Italy,Forza Italia,EPP,2
53,Netherlands,Partij van de Arbeid,S&D,2
48,Netherlands,Partij van de Arbeid,S&D,2
34,United Kingdom,The Brexit Party,NI,2
42,Romania,Partidul Naţional Ţaranesc Creştin Democrat,ECR,1
62,Spain,Vox,ECR,2
38,Austria,Österreichische Volkspartei,EPP,2
66,Poland,,REG,2
56,United Kingdom,The Brexit Party,NI,2
46,Italy,Partito Democratico,S&D,2
42,Sweden,Moderaterna,EPP,2
55,Poland,Prawo i Sprawiedliwość,ECR,3
70,Italy,Partito Democratico,S&D,2
53,France,Liste Renaissance,REG,2
39,Romania,Partidul Mișcarea Populară,EPP,2
55,Lithuania,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,ECR,2
62,Croatia,Hrvatska konzervativna stranka,ECR,2
55,Slovenia,Slovenska demokratska stranka,EPP,3
54,Estonia,Eesti Keskerakond,REG,2
75,Finland,Svenska folkpartiet,REG,2
64,Czech Republic,Občanská demokratická strana,ECR,2
45,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,1
33,France,Europe Écologie,Greens/EFA,2
33,Italy,Lega,IDG,2
63,France,Liste Renaissance,REG,2
64,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,1
45,Romania,Uniunea Salvați România,REG,2
53,Romania,Partidul Social Democrat,S&D,2
36,Slovakia,Hnutie Republika,NI,3
40,Spain,ANTICAPITALISTAS,The Left,1
38,Spain,Catalunya en Comú,Greens/EFA,2
44,Latvia,'Saskaņa' sociāldemokrātiskā partija,S&D,3
61,Lithuania,Darbo partija,NI,2
68,Latvia,Partija 'VIENOTĪBA',EPP,2
51,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
51,Belgium,Socialistische Partij.Anders,S&D,3
75,United Kingdom,Conservative Party,ECR,2
65,Belgium,Nieuw-Vlaamse Alliantie,ECR,2
31,Netherlands,GroenLinks,Greens/EFA,2
48,Belgium,Open Vlaamse Liberalen en Democraten,REG,2
38,France,Mouvement Démocrate,REG,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
54,Austria,Freiheitliche Partei Österreichs,IDG,1
40,Spain,PODEMOS,The Left,1
37,Denmark,Enhedslisten,The Left,1
43,Romania,Uniunea Democrată Maghiară din România,EPP,1
50,Denmark,Socialdemokratiet,S&D,3
48,Finland,Kansallinen Kokoomus,EPP,2
38,Bulgaria,Bulgarian Socialist Party,S&D,1
52,United Kingdom,Liberal Democrats,REG,2
58,Austria,Sozialdemokratische Partei Österreichs,S&D,2
50,Germany,Bündnis 90/Die Grünen,Greens/EFA,2
59,Czech Republic,Občanská demokratická strana,ECR,2
53,United Kingdom,Liberal Democrats,REG,2
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
55,Czech Republic,Občanská demokratická strana,ECR,2
57,Italy,Forza Italia,EPP,2
65,Ireland,Independents for change,The Left,1
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
51,Sweden,Moderaterna,EPP,2
63,United Kingdom,Labour Party,S&D,3
63,Poland,Prawo i Sprawiedliwość,ECR,3
38,Sweden,Sverigedemokraterna,ECR,2
52,Denmark,Det Konservative Folkeparti,EPP,2
50,United Kingdom,The Brexit Party,NI,2
73,United Kingdom,The Brexit Party,NI,2
63,Germany,Christlich Demokratische Union Deutschlands,EPP,2
58,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
41,Slovakia,Progresívne Slovensko,REG,2
57,Austria,Österreichische Volkspartei,EPP,2
59,Luxembourg,Parti chrétien social luxembourgeois,EPP,2
57,Poland,Prawo i Sprawiedliwość,ECR,3
34,Netherlands,Partij van de Arbeid,S&D,2
49,France,Europe Écologie,REG,3
56,Bulgaria,Bulgarian Socialist Party,S&D,1
44,France,La République en marche,REG,2
49,Greece,Nea Demokratia,EPP,2
57,Czech Republic,Občanská demokratická strana,ECR,2
55,Poland,Prawo i Sprawiedliwość,ECR,3
49,Italy,Lega,IDG,2
34,Italy,Lega,IDG,2
70,Latvia,Latvijas Krievu savienība,NI,2
41,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
62,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,2
67,Germany,Alternative für Deutschland,IDG,2
56,Poland,Prawo i Sprawiedliwość,ECR,3
63,Spain,Partido Popular,EPP,2
61,Portugal,Partido Socialista,S&D,2
50,Croatia,Hrvatska demokratska zajednica,EPP,2
42,Italy,Independent,REG,1
58,Slovenia,Slovenska demokratska stranka,EPP,2
54,Italy,Italia Viva,REG,2
57,Luxembourg,Parti ouvrier socialiste luxembourgeois,S&D,1
49,Spain,Junts per Catalunya - Lliures per Europa,NI,3
52,Croatia,Hrvatska demokratska zajednica,EPP,2
66,Romania,Partidul Naţional Liberal,EPP,2
58,Spain,Junts per Catalunya - Lliures per Europa,NI,3
