Age,Country,Party,EPG,Vote
47,Germany,Christlich Demokratische Union Deutschlands,EPP,1
57,United Kingdom,Green Party,Greens/EFA,1
48,Germany,Christlich Demokratische Union Deutschlands,EPP,1
35,France,La République en marche,REG,1
36,Luxembourg,Indépendent,REG,1
34,Germany,Independent,Greens/EFA,1
45,Austria,Sozialdemokratische Partei Österreichs,S&D,1
57,Poland,Platforma Obywatelska,EPP,1
58,Portugal,Partido Socialista,S&D,1
36,Slovakia,Progresívne Slovensko,REG,1
42,Germany,Christlich Demokratische Union Deutschlands,EPP,1
30,Croatia,Živi Zid,NI,3
60,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
34,Sweden,Kristdemokraterna,EPP,1
60,Bulgaria,VMRO,ECR,3
54,Italy,Partito Democratico,S&D,1
57,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,1
38,Croatia,Hrvatska demokratska zajednica,EPP,1
49,Spain,Ciudadanos – Partido de la Ciudadanía,REG,1
55,Germany,Die PARTEI,NI,1
44,Poland,Independent,Greens/EFA,1
55,Greece,Nea Demokratia,EPP,1
70,Italy,Fratelli d'Italia,ECR,1
54,Bulgaria,Bulgarian Socialist Party,S&D,1
46,United Kingdom,Independent,NI,3
59,Slovakia,Kresťanskodemokratické hnutie,EPP,1
38,Romania,Uniunea Salvați România,REG,1
50,Sweden,Sverigedemokraterna,ECR,3
59,Netherlands,GroenLinks,Greens/EFA,1
41,Romania,Uniunea Salvați România,REG,1
59,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,EPP,1
57,Poland,Prawo i Sprawiedliwość,ECR,3
67,Italy,Forza Italia,EPP,1
53,Netherlands,Partij van de Arbeid,S&D,1
48,Netherlands,Partij van de Arbeid,S&D,1
34,United Kingdom,The Brexit Party,NI,2
62,Spain,Vox,ECR,2
38,Austria,Österreichische Volkspartei,EPP,1
66,Poland,,REG,1
56,United Kingdom,The Brexit Party,NI,2
46,Italy,Partito Democratico,S&D,1
42,Sweden,Moderaterna,EPP,1
55,Poland,Prawo i Sprawiedliwość,ECR,3
70,Italy,Partito Democratico,S&D,1
53,France,Liste Renaissance,REG,1
39,Romania,Partidul Mișcarea Populară,EPP,1
55,Lithuania,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,ECR,3
62,Croatia,Hrvatska konzervativna stranka,ECR,3
55,Slovenia,Slovenska demokratska stranka,EPP,1
54,Estonia,Eesti Keskerakond,REG,1
75,Finland,Svenska folkpartiet,REG,1
64,Czech Republic,Občanská demokratická strana,ECR,3
45,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,1
33,France,Europe Écologie,Greens/EFA,1
33,Italy,Lega,IDG,2
63,France,Liste Renaissance,REG,1
64,Hungary,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,NI,1
45,Romania,Uniunea Salvați România,REG,1
53,Romania,Partidul Social Democrat,S&D,1
45,Hungary,Magyar Szocialista Párt,S&D,1
40,Spain,ANTICAPITALISTAS,The Left,1
38,Spain,Catalunya en Comú,Greens/EFA,1
44,Latvia,'Saskaņa' sociāldemokrātiskā partija,S&D,1
61,Lithuania,Darbo partija,NI,1
68,Latvia,Partija 'VIENOTĪBA',EPP,1
51,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
51,Belgium,Socialistische Partij.Anders,S&D,1
42,Belgium,Vlaams Belang,IDG,1
75,United Kingdom,Conservative Party,ECR,1
65,Belgium,Nieuw-Vlaamse Alliantie,ECR,1
31,Netherlands,GroenLinks,Greens/EFA,1
48,Belgium,Open Vlaamse Liberalen en Democraten,REG,1
38,France,Mouvement Démocrate,REG,1
56,Germany,Christlich Demokratische Union Deutschlands,EPP,1
67,Belgium,Open Vlaamse Liberalen en Democraten,REG,1
54,Austria,Freiheitliche Partei Österreichs,IDG,3
40,Spain,PODEMOS,The Left,1
37,Denmark,Enhedslisten,The Left,1
43,Romania,Uniunea Democrată Maghiară din România,EPP,1
50,Denmark,Socialdemokratiet,S&D,1
48,Finland,Kansallinen Kokoomus,EPP,1
38,Bulgaria,Bulgarian Socialist Party,S&D,1
52,United Kingdom,Liberal Democrats,REG,1
58,Austria,Sozialdemokratische Partei Österreichs,S&D,1
50,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
59,Czech Republic,Občanská demokratická strana,ECR,3
53,United Kingdom,Liberal Democrats,REG,1
57,Germany,Christlich Demokratische Union Deutschlands,EPP,1
64,Greece,Nea Demokratia,EPP,1
55,Czech Republic,Občanská demokratická strana,ECR,3
57,Italy,Forza Italia,EPP,2
65,Ireland,Independents for change,The Left,1
33,Ireland,Fine Gael Party,EPP,1
57,Germany,Christlich Demokratische Union Deutschlands,EPP,1
51,Sweden,Moderaterna,EPP,1
63,United Kingdom,Labour Party,S&D,1
63,Poland,Prawo i Sprawiedliwość,ECR,3
48,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,1
38,Sweden,Sverigedemokraterna,ECR,3
52,Denmark,Det Konservative Folkeparti,EPP,1
50,United Kingdom,The Brexit Party,NI,2
73,United Kingdom,The Brexit Party,NI,2
63,Germany,Christlich Demokratische Union Deutschlands,EPP,1
58,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
41,Slovakia,Progresívne Slovensko,REG,1
56,Romania,Uniunea Democrată Maghiară din România,EPP,2
57,Austria,Österreichische Volkspartei,EPP,1
59,Luxembourg,Parti chrétien social luxembourgeois,EPP,1
57,Poland,Prawo i Sprawiedliwość,ECR,3
35,Germany,Sozialdemokratische Partei Deutschlands,S&D,1
34,Netherlands,Partij van de Arbeid,S&D,1
49,France,Europe Écologie,REG,1
56,Bulgaria,Bulgarian Socialist Party,S&D,1
44,France,La République en marche,REG,1
49,Greece,Nea Demokratia,EPP,1
57,Czech Republic,Občanská demokratická strana,ECR,3
55,Poland,Prawo i Sprawiedliwość,ECR,3
49,Italy,Lega,IDG,2
34,Italy,Lega,IDG,2
60,Spain,Partido Popular,EPP,1
70,Latvia,Latvijas Krievu savienība,NI,1
41,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,1
62,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,3
67,Germany,Alternative für Deutschland,IDG,1
56,Poland,Prawo i Sprawiedliwość,ECR,3
63,Spain,Partido Popular,EPP,1
61,Portugal,Partido Socialista,S&D,1
50,Croatia,Hrvatska demokratska zajednica,EPP,1
42,Italy,Independent,REG,1
58,Slovenia,Slovenska demokratska stranka,EPP,1
54,Italy,Italia Viva,REG,1
57,Luxembourg,Parti ouvrier socialiste luxembourgeois,S&D,1
49,Spain,Junts per Catalunya - Lliures per Europa,NI,1
52,Croatia,Hrvatska demokratska zajednica,EPP,1
66,Romania,Partidul Naţional Liberal,EPP,1
58,Spain,Junts per Catalunya - Lliures per Europa,NI,1
