Age,Country,Party,EPG,Vote
52,United Kingdom,Liberal Democrats,REG,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
54,Czech Republic,Občanská demokratická strana,ECR,2
56,Italy,Forza Italia,EPP,2
64,Ireland,Independents for change,The Left,1
32,Ireland,Fine Gael Party,EPP,2
56,Germany,Christlich Demokratische Union Deutschlands,EPP,2
50,Sweden,Moderaterna,EPP,2
62,United Kingdom,Labour Party,S&D,2
62,Poland,Prawo i Sprawiedliwość,ECR,2
47,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
37,Sweden,Sverigedemokraterna,ECR,2
51,Denmark,Det Konservative Folkeparti,EPP,2
62,Germany,Christlich Demokratische Union Deutschlands,EPP,2
57,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,2
40,Slovakia,Progresívne Slovensko,REG,2
55,Romania,Uniunea Democrată Maghiară din România,EPP,2
56,Austria,Österreichische Volkspartei,EPP,2
56,Poland,Prawo i Sprawiedliwość,ECR,2
34,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
33,Netherlands,Partij van de Arbeid,S&D,2
48,France,Europe Écologie,REG,2
45,France,Liste Renaissance,REG,2
55,Bulgaria,Bulgarian Socialist Party,S&D,2
43,France,La République en marche,REG,2
56,Czech Republic,Občanská demokratická strana,ECR,2
54,Poland,Prawo i Sprawiedliwość,ECR,2
48,Italy,Lega,IDG,2
33,Italy,Lega,IDG,2
59,Spain,Partido Popular,EPP,2
69,Latvia,Latvijas Krievu savienība,NI,2
40,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
61,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,2
66,Germany,Alternative für Deutschland,IDG,2
55,Poland,Prawo i Sprawiedliwość,ECR,2
62,Spain,Partido Popular,EPP,2
60,Portugal,Partido Socialista,S&D,2
41,Italy,Independent,REG,1
53,Italy,Italia Viva,REG,2
