Age,Country,Party,EPG,Vote
50,Germany,Bündnis 90/Die Grünen,Greens/EFA,1
59,Czech Republic,Občanská demokratická strana,ECR,1
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
55,Czech Republic,Občanská demokratická strana,ECR,1
57,Italy,Forza Italia,EPP,1
65,Ireland,Independents for change,The Left,1
33,Ireland,Fine Gael Party,EPP,2
57,Germany,Christlich Demokratische Union Deutschlands,EPP,2
51,Sweden,Moderaterna,EPP,2
63,Poland,Prawo i Sprawiedliwość,ECR,1
48,Germany,Christlich-Soziale Union in Bayern e.V.,EPP,2
38,Sweden,Sverigedemokraterna,ECR,1
52,Denmark,Det Konservative Folkeparti,EPP,2
63,Germany,Christlich Demokratische Union Deutschlands,EPP,2
58,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
41,Slovakia,Progresívne Slovensko,REG,2
56,Romania,Uniunea Democrată Maghiară din România,EPP,2
57,Austria,Österreichische Volkspartei,EPP,2
59,Luxembourg,Parti chrétien social luxembourgeois,EPP,2
57,Poland,Prawo i Sprawiedliwość,ECR,1
35,Germany,Sozialdemokratische Partei Deutschlands,S&D,2
34,Netherlands,Partij van de Arbeid,S&D,1
49,France,Europe Écologie,REG,1
46,France,Liste Renaissance,REG,2
56,Bulgaria,Bulgarian Socialist Party,S&D,2
44,France,La République en marche,REG,2
57,Czech Republic,Občanská demokratická strana,ECR,1
55,Poland,Prawo i Sprawiedliwość,ECR,1
49,Italy,Lega,IDG,1
34,Italy,Lega,IDG,1
60,Spain,Partido Popular,EPP,2
70,Latvia,Latvijas Krievu savienība,NI,1
41,Czech Republic,Křesťanská a demokratická unie - Československá strana lidová,EPP,2
62,Latvia,Nacionālā apvienība 'Visu Latvijai!'-'Tēvzemei un Brīvībai/LNNK',ECR,1
67,Germany,Alternative für Deutschland,IDG,1
56,Poland,Prawo i Sprawiedliwość,ECR,1
63,Spain,Partido Popular,EPP,2
61,Portugal,Partido Socialista,S&D,2
50,Croatia,Hrvatska demokratska zajednica,EPP,2
42,Italy,Independent,REG,1
58,Slovenia,Slovenska demokratska stranka,EPP,2
54,Italy,Italia Viva,REG,2
57,Luxembourg,Parti ouvrier socialiste luxembourgeois,S&D,2
49,Spain,Junts per Catalunya - Lliures per Europa,NI,1
52,Croatia,Hrvatska demokratska zajednica,EPP,2
66,Romania,Partidul Naţional Liberal,EPP,2
58,Spain,Junts per Catalunya - Lliures per Europa,NI,1
28,Finland,Vihreä liitto,Greens/EFA,1
53,Ireland,Fianna Fáil Party,REG,2
61,Italy,Fratelli d'Italia,ECR,1
48,France,Liste Renaissance,REG,2
61,Ireland,Fine Gael Party,EPP,2
36,Sweden,Miljöpartiet de gröna,Greens/EFA,1
45,Spain,Vox,ECR,2
49,Italy,Forza Italia,EPP,2
52,France,Liste Renaissance,REG,2
63,France,Europe Écologie,Greens/EFA,1
56,Croatia,Socijaldemokratska partija Hrvatske,S&D,2
53,France,Rassemblement national,IDG,2
48,Slovakia,Kresťanskodemokratické hnutie,EPP,2
59,Spain,Partido Popular,EPP,2
48,France,Parti Socialiste,S&D,1
35,Romania,Partidul Social Democrat,S&D,2
63,Spain,Junts per Catalunya - Lliures per Europa,NI,1
46,Spain,Partido Socialista Obrero Español,S&D,2
39,Austria,Österreichische Volkspartei,EPP,2
34,Italy,Fratelli d'Italia,ECR,1
41,Poland,Prawo i Sprawiedliwość,ECR,1
53,Estonia,Isamaa,EPP,2
38,Spain,Ciudadanos – Partido de la Ciudadanía,REG,2
39,Netherlands,Volkspartij voor Vrijheid en Democratie,REG,2
47,Austria,Die Grünen - Die Grüne Alternative,Greens/EFA,1
